,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,city,age,age_since_reno
1141,2014-05-30 ,385000.0,3.0,1.0,1220,4800,1.0,3,1220,0,Seattle,119,0
1142,2014-05-30 ,860000.0,3.0,2.25,3060,12095,2.0,3,3060,0,Bellevue,37,11
1143,2014-05-30 ,395000.0,4.0,2.5,2910,5000,2.0,3,2910,0,Covington,18,0
1144,2014-05-30 ,260000.0,3.0,1.75,1050,5850,1.0,3,1050,0,Burien,40,0
1145,2014-05-30 ,196440.0,3.0,2.0,1560,7352,1.0,3,1560,0,Algona,28,0
1146,2014-05-30 ,369000.0,3.0,2.0,1550,8509,1.0,3,1150,400,Seattle,61,31
1147,2014-05-30 ,349900.0,3.0,2.5,2200,7278,2.0,3,2200,0,Renton,30,11
1148,2014-05-30 ,299950.0,3.0,1.0,1210,9525,1.0,3,1210,0,Seattle,65,15
1149,2014-05-30 ,190000.0,3.0,2.25,1590,11745,1.0,3,1090,500,Auburn,42,0
1150,2014-05-30 ,659000.0,4.0,2.5,3190,11375,1.0,5,2210,980,Seattle,74,0
1151,2014-05-30 ,415000.0,2.0,1.75,1340,4664,1.0,3,1340,0,Redmond,16,17
1152,2014-05-30 ,750000.0,3.0,1.75,1700,8400,1.0,3,1460,240,Seattle,73,8
1153,2014-05-30 ,700000.0,4.0,2.5,2310,3570,1.5,3,1490,820,Seattle,93,6
1154,2014-05-30 ,642000.0,3.0,2.5,2670,10082,1.0,3,2670,0,Sammamish,33,20
1155,2014-05-30 ,655000.0,4.0,2.25,2060,8470,1.0,3,1440,620,Bellevue,37,11
1156,2014-05-30 ,330000.0,2.0,2.5,1240,1546,2.0,3,1240,0,Seattle,13,0
1157,2014-05-30 ,384950.0,3.0,2.5,1860,3690,2.0,3,1860,0,Kenmore,20,0
1158,2014-05-30 ,560000.0,3.0,1.5,2000,7350,1.0,3,2000,0,Seattle,67,0
1159,2014-05-30 ,425000.0,3.0,2.25,1820,8058,1.0,3,1260,560,Kirkland,46,0
1160,2014-05-30 ,315000.0,3.0,2.0,1060,5750,1.0,3,1060,0,Seattle,39,7
1161,2014-05-30 ,530000.0,3.0,2.5,1950,9906,2.0,3,1950,0,Sammamish,32,20
1162,2014-05-30 ,168000.0,2.0,1.5,1220,3568,1.5,4,1220,0,Des Moines,44,28
1163,2014-05-30 ,374000.0,3.0,1.0,1200,9800,1.0,4,1200,0,Woodinville,49,0
1164,2014-05-30 ,280000.0,2.0,1.0,1880,7560,1.0,3,940,940,Seattle,101,19
1165,2014-05-30 ,322000.0,4.0,2.5,2280,7200,2.0,3,2280,0,Kent,26,0
1166,2014-05-30 ,459900.0,3.0,1.75,2580,11000,1.0,4,1290,1290,Bellevue,69,21
1167,2014-05-30 ,750000.0,4.0,2.75,2600,4674,1.0,3,1560,1040,Seattle,44,0
1168,2014-05-30 ,427000.0,5.0,2.75,2220,4000,1.0,3,1230,990,Seattle,47,7
1169,2014-05-30 ,735000.0,4.0,3.0,2840,4120,1.5,4,2060,780,Seattle,89,0
1170,2014-05-30 ,642000.0,4.0,2.5,2560,8780,2.0,3,2560,0,Issaquah,28,0
1171,2014-05-30 ,645500.0,2.0,1.0,1890,5202,1.5,4,1890,0,Seattle,111,31
1172,2014-05-30 ,325000.0,3.0,1.75,2180,10230,1.0,4,1090,1090,Seattle,59,19
1173,2014-05-30 ,825500.0,3.0,2.5,2780,11964,2.0,3,2780,0,Kirkland,11,0
1174,2014-05-30 ,919204.0,4.0,3.5,3760,5000,2.0,3,2860,900,Seattle,6,0
1175,2014-05-31 ,538888.0,5.0,2.75,2080,13189,2.0,3,2080,0,Sammamish,33,20
1176,2014-05-31 ,693000.0,3.0,2.5,2460,12028,2.0,3,2460,0,Redmond,24,0
1177,2014-05-31 ,289950.0,3.0,2.5,1960,3480,2.0,3,1960,0,Renton,16,17
1178,2014-05-31 ,587000.0,4.0,2.5,2550,6256,2.0,3,2550,0,Woodinville,28,0
1179,2014-05-31 ,615000.0,3.0,2.25,1760,1146,3.0,3,1760,0,Seattle,6,0
1180,2014-06-01 ,459000.0,3.0,1.75,1620,7330,1.0,4,1090,530,Kirkland,46,0
1181,2014-06-01 ,243000.0,3.0,1.75,1790,12000,1.0,3,1040,750,Des Moines,60,8
1182,2014-06-01 ,660000.0,4.0,1.75,2780,9900,2.0,4,2780,0,Sammamish,42,20
1183,2014-06-02 ,315000.0,3.0,1.0,960,6634,1.0,3,960,0,Seattle,68,12
1184,2014-06-02 ,404000.0,3.0,1.5,2030,8880,1.0,3,1330,700,Seattle,57,12
1185,2014-06-02 ,559900.0,3.0,2.75,2930,5569,1.0,3,1860,1070,Woodinville,16,17
1186,2014-06-02 ,285000.0,2.0,2.5,1380,1073,2.0,3,1140,240,Seattle,9,0
1187,2014-06-02 ,380000.0,2.0,1.0,1210,4800,1.0,3,1060,150,Seattle,70,15
1188,2014-06-02 ,469000.0,3.0,1.0,950,4250,1.5,5,950,0,Seattle,72,35
1189,2014-06-02 ,405000.0,2.0,1.75,1710,4234,2.0,3,1330,380,Seattle,100,41
1190,2014-06-02 ,439900.0,2.0,2.0,1410,12282,1.5,5,1410,0,Preston,111,32
1191,2014-06-02 ,580000.0,4.0,2.5,2220,7064,2.0,3,2220,0,Issaquah,32,20
1192,2014-06-02 ,275000.0,3.0,2.0,1380,4500,1.0,3,1380,0,Maple Valley,12,0
1193,2014-06-02 ,629000.0,3.0,2.0,1760,5000,1.0,5,960,800,Seattle,100,0
1194,2014-06-02 ,965000.0,4.0,2.5,2460,5000,2.0,5,1620,840,Seattle,82,0
1195,2014-06-02 ,820000.0,3.0,1.75,2160,6272,1.0,4,1390,770,Seattle,60,19
1196,2014-06-02 ,668500.0,4.0,2.5,2710,5500,2.0,3,2710,0,Sammamish,21,0
1197,2014-06-02 ,350000.0,3.0,2.5,2680,7836,2.0,3,2680,0,Auburn,30,11
1198,2014-06-02 ,250000.0,4.0,2.0,1850,7560,1.0,4,1540,310,Kent,42,20
1199,2014-06-02 ,1000000.0,3.0,2.5,2730,5832,2.0,3,2730,0,Bellevue,22,14
1200,2014-06-02 ,686000.0,3.0,1.5,1840,9990,2.0,5,1840,0,Seattle,59,0
1201,2014-06-02 ,665000.0,4.0,2.5,2720,10000,2.0,3,2720,0,Sammamish,33,20
1202,2014-06-02 ,653000.0,3.0,2.5,2290,3475,2.0,3,2290,0,Issaquah,14,0
1203,2014-06-02 ,430000.0,2.0,1.0,990,4802,1.0,3,990,0,Seattle,73,8
1204,2014-06-02 ,305000.0,2.0,1.5,1140,2980,2.0,3,1140,0,Issaquah,32,20
1205,2014-06-02 ,809000.0,4.0,1.5,1840,4337,2.0,4,1840,0,Seattle,103,0
1206,2014-06-02 ,440150.0,2.0,1.0,1110,6800,1.0,5,1000,110,Seattle,73,0
1207,2014-06-02 ,615000.0,4.0,2.5,2150,9070,2.0,4,2150,0,Redmond,35,0
1208,2014-06-02 ,1035000.0,3.0,2.5,2230,5750,2.0,3,2230,0,Kirkland,17,0
1209,2014-06-02 ,455000.0,2.0,1.0,1170,6000,1.0,4,970,200,Seattle,79,22
1210,2014-06-02 ,635000.0,3.0,2.5,1960,7200,1.0,4,980,980,Seattle,80,19
1211,2014-06-02 ,675000.0,3.0,2.25,2610,9002,2.0,3,2610,0,Redmond,32,20
1212,2014-06-02 ,316000.0,3.0,2.25,2130,8721,1.0,3,1570,560,Kent,33,20
1213,2014-06-02 ,985000.0,3.0,1.75,1670,5400,2.0,5,1670,0,Seattle,108,0
1214,2014-06-02 ,465500.0,3.0,1.75,1890,7004,1.0,3,1290,600,Seattle,55,27
1215,2014-06-02 ,305000.0,3.0,1.0,950,13475,1.0,3,950,0,Shoreline,70,15
1216,2014-06-02 ,645000.0,4.0,2.5,2430,14400,1.0,5,1670,760,Bellevue,57,0
1217,2014-06-02 ,730000.0,4.0,2.0,2360,6000,1.0,5,1260,1100,Seattle,81,0
1218,2014-06-02 ,366000.0,3.0,1.75,1510,8301,1.0,3,1510,0,Kirkland,53,9
1219,2014-06-02 ,290000.0,3.0,2.5,2080,4828,2.0,3,2080,0,Covington,18,0
1220,2014-06-02 ,472500.0,3.0,2.0,1750,15500,1.0,3,1490,260,Sammamish,38,0
1221,2014-06-02 ,550000.0,3.0,2.0,1810,4064,1.5,3,1810,0,Seattle,95,18
1222,2014-06-02 ,410000.0,4.0,1.75,1790,11875,1.0,4,1490,300,Issaquah,51,0
1223,2014-06-02 ,440000.0,4.0,2.75,2340,11034,1.0,3,1720,620,Lake Forest Park,53,9
1224,2014-06-02 ,535000.0,3.0,2.5,1690,9626,2.0,3,1690,0,Issaquah,36,0
1225,2014-06-02 ,300000.0,4.0,2.5,2070,7476,2.0,3,2070,0,Auburn,17,0
1226,2014-06-02 ,432500.0,3.0,2.5,2240,6396,2.0,3,2240,0,Snoqualmie,18,0
1227,2014-06-02 ,199950.0,3.0,1.0,1010,7245,1.0,3,1010,0,Federal Way,51,10
1228,2014-06-02 ,439800.0,3.0,1.5,1120,6900,1.0,5,1120,0,Bellevue,64,0
1229,2014-06-02 ,274950.0,3.0,1.0,1450,8820,1.0,3,1050,400,Tukwila,62,16
1230,2014-06-02 ,270000.0,4.0,2.5,1920,8497,2.0,3,1920,0,Auburn,22,14
1231,2014-06-02 ,342000.0,2.0,2.5,1175,1366,2.0,3,740,435,Seattle,15,0
1232,2014-06-02 ,327000.0,3.0,1.5,1320,13200,1.0,3,1320,0,Renton,50,6
1233,2014-06-02 ,455000.0,2.0,1.0,1140,5720,1.0,3,850,290,Seattle,73,8
1234,2014-06-02 ,411000.0,4.0,2.75,2150,9915,1.0,5,1240,910,Newcastle,44,0
1235,2014-06-02 ,802000.0,2.0,2.5,2210,6327,1.0,3,2210,0,Redmond,17,0
1236,2014-06-02 ,568500.0,3.0,2.75,2180,7519,1.0,4,1310,870,Redmond,39,0
1237,2014-06-02 ,391000.0,3.0,2.25,1410,1290,2.0,3,1290,120,Issaquah,16,17
1238,2014-06-02 ,298000.0,3.0,2.5,1950,3600,2.0,3,1950,0,Maple Valley,10,0
1239,2014-06-02 ,400000.0,3.0,2.5,1495,936,3.0,3,1405,90,Seattle,14,0
1240,2014-06-03 ,425000.0,3.0,2.25,1660,6000,1.0,3,1110,550,Seattle,41,6
1241,2014-06-03 ,328500.0,3.0,2.5,1950,8130,2.0,4,1950,0,Kent,30,0
1242,2014-06-03 ,650000.0,5.0,2.75,2550,5040,1.5,5,2550,0,Seattle,118,0
1243,2014-06-03 ,850000.0,3.0,1.75,1370,3850,1.0,5,770,600,Seattle,109,32
1244,2014-06-03 ,930000.0,4.0,2.5,2200,4000,2.0,5,1430,770,Seattle,112,0
1245,2014-06-03 ,530000.0,3.0,1.75,1250,6041,1.5,5,1250,0,Seattle,78,0
1246,2014-06-03 ,495000.0,4.0,2.25,2220,8872,1.0,4,1110,1110,Bellevue,59,19
1247,2014-06-03 ,500000.0,3.0,1.75,1620,4200,1.0,5,830,790,Seattle,75,0
1248,2014-06-03 ,471000.0,4.0,2.5,3030,9687,2.0,3,2020,1010,North Bend,22,14
1249,2014-06-03 ,223000.0,3.0,1.0,1030,9120,1.0,3,1030,0,Kent,59,16
1250,2014-06-03 ,503000.0,3.0,2.5,2190,4882,2.0,3,2190,0,Lake Forest Park,21,0
1251,2014-06-03 ,230000.0,3.0,2.0,1440,5600,1.0,4,720,720,Renton,78,13
1252,2014-06-03 ,550000.0,4.0,2.5,2170,9600,1.0,3,1460,710,Redmond,40,0
1253,2014-06-03 ,193000.0,3.0,1.5,1180,9048,1.0,3,1180,0,Burien,60,8
1254,2014-06-03 ,712500.0,3.0,1.5,1660,8797,1.0,4,1660,0,Bellevue,64,0
1255,2014-06-03 ,689800.0,3.0,2.75,2390,9313,1.0,5,1390,1000,Seattle,78,0
1256,2014-06-03 ,430000.0,3.0,2.0,1360,5120,1.5,4,910,450,Seattle,96,0
1257,2014-06-03 ,785200.0,3.0,2.25,1840,3500,1.5,5,1540,300,Seattle,110,0
1258,2014-06-03 ,312000.0,4.0,2.5,1830,5175,2.0,3,1830,0,Maple Valley,17,0
1259,2014-06-03 ,835000.0,4.0,2.75,1550,4000,1.5,3,1550,0,Seattle,90,23
1260,2014-06-03 ,713250.0,3.0,2.0,2050,9000,1.0,4,2050,0,Mercer Island,69,21
1261,2014-06-03 ,440000.0,2.0,1.0,1230,6600,1.0,3,1130,100,Seattle,114,6
1262,2014-06-03 ,580135.0,4.0,2.5,3150,5886,2.0,3,3150,0,Renton,6,0
1263,2014-06-03 ,613000.0,3.0,2.5,1350,3068,2.0,3,1350,0,Seattle,29,0
1264,2014-06-03 ,235000.0,3.0,2.0,1530,8700,1.0,4,1530,0,Renton,50,0
1265,2014-06-03 ,660000.0,3.0,2.5,2290,2798,3.0,4,2290,0,Seattle,67,37
1266,2014-06-03 ,280000.0,2.0,1.5,1480,15641,1.0,4,1480,0,Seattle,80,19
1267,2014-06-03 ,268000.0,3.0,1.75,1970,10270,1.0,4,1970,0,Kent,54,0
1268,2014-06-03 ,235000.0,2.0,1.0,720,4840,1.0,4,720,0,Seattle,73,32
1269,2014-06-03 ,390000.0,3.0,2.0,1080,7236,1.0,5,1080,0,Seattle,73,0
1270,2014-06-03 ,449500.0,5.0,2.75,2040,7488,1.0,4,1200,840,Kirkland,51,0
1271,2014-06-03 ,150000.0,3.0,1.0,1320,8220,1.0,3,1320,0,Des Moines,61,31
1272,2014-06-03 ,710000.0,3.0,2.0,2140,4923,1.0,4,1070,1070,Seattle,92,0
1273,2014-06-03 ,420000.0,3.0,1.75,1660,9600,1.0,3,1380,280,Bothell,39,7
1274,2014-06-03 ,312000.0,3.0,2.25,1540,5338,1.0,5,770,770,Seattle,66,0
1275,2014-06-03 ,320000.0,3.0,2.0,1880,10758,1.0,5,940,940,Renton,68,22
1276,2014-06-03 ,235000.0,3.0,1.0,1250,15603,1.0,4,1250,0,Renton,61,0
1277,2014-06-03 ,545000.0,3.0,1.75,1810,3000,1.5,4,1810,0,Seattle,117,0
1278,2014-06-03 ,640000.0,3.0,2.5,2370,11172,2.0,3,2370,0,Newcastle,27,0
1279,2014-06-03 ,432000.0,3.0,2.5,1970,4036,2.0,4,1970,0,Snoqualmie,17,0
1280,2014-06-03 ,548000.0,3.0,2.5,2110,4099,2.0,3,2110,0,Woodinville,19,0
1281,2014-06-03 ,830000.0,3.0,3.0,2080,10521,1.5,3,2080,0,Kirkland,16,17
1282,2014-06-03 ,409950.0,2.0,1.75,1370,5125,1.0,5,1370,0,Seattle,76,0
1283,2014-06-03 ,695000.0,4.0,2.5,2961,12146,2.0,3,2961,0,Sammamish,22,14
1284,2014-06-03 ,562100.0,3.0,2.25,2090,12112,2.0,3,2090,0,Redmond,37,11
1285,2014-06-03 ,475000.0,3.0,2.5,2600,7210,2.0,3,2600,0,Renton,31,0
1286,2014-06-03 ,425000.0,3.0,2.25,1870,9000,1.0,3,1440,430,Bothell,42,0
1287,2014-06-03 ,600000.0,4.0,2.5,2620,9873,2.0,3,2620,0,Issaquah,33,20
1288,2014-06-03 ,239000.0,3.0,1.75,1340,16480,1.0,4,1340,0,Kent,52,0
1289,2014-06-03 ,295000.0,2.0,1.0,1170,10621,1.0,3,1170,0,North Bend,57,12
1290,2014-06-03 ,560000.0,3.0,1.75,2000,10182,1.0,5,1400,600,Kirkland,57,0
1291,2014-06-03 ,613000.0,5.0,2.5,2070,12000,1.0,4,1340,730,Bellevue,53,0
1292,2014-06-03 ,847000.0,5.0,1.0,2550,4623,2.5,4,2550,0,Seattle,115,0
1293,2014-06-03 ,206000.0,3.0,1.0,1060,9600,1.0,4,1060,0,Federal Way,58,0
1294,2014-06-03 ,253000.0,2.0,1.75,1220,5000,1.0,5,860,360,Renton,99,0
1295,2014-06-03 ,430000.0,4.0,2.25,1790,7203,1.0,4,1110,680,Lake Forest Park,47,0
1296,2014-06-03 ,605000.0,3.0,2.0,2060,4040,1.0,4,1120,940,Seattle,73,32
1297,2014-06-03 ,425000.0,2.0,2.5,1140,1182,3.0,3,1140,0,Seattle,13,0
1298,2014-06-03 ,720000.0,4.0,2.5,2870,12648,2.0,4,2870,0,Issaquah,34,0
1299,2014-06-03 ,210000.0,3.0,1.0,1110,7962,1.0,3,1110,0,Seattle,58,17
1300,2014-06-03 ,234000.0,2.0,1.0,940,5375,1.0,4,940,0,Des Moines,68,0
1301,2014-06-03 ,285000.0,3.0,1.75,2880,18296,1.0,3,1580,1300,Tukwila,62,16
1302,2014-06-03 ,400000.0,3.0,1.5,1200,4800,1.0,4,1200,0,Bellevue,58,0
1303,2014-06-03 ,718000.0,3.0,1.0,1030,4958,1.0,5,1030,0,Seattle,68,22
1304,2014-06-03 ,174500.0,2.0,2.5,1240,2689,2.0,3,1240,0,Federal Way,34,0
1305,2014-06-03 ,222400.0,3.0,2.0,1200,9566,1.0,3,1200,0,Pacific,25,0
1306,2014-06-03 ,402500.0,3.0,3.25,2780,4002,2.0,3,2780,0,Duvall,11,0
1307,2014-06-03 ,250000.0,3.0,2.25,1765,7652,2.0,3,1765,0,Federal Way,24,0
1308,2014-06-03 ,930000.0,2.0,2.5,2680,11214,1.0,3,2680,0,Redmond,14,0
1309,2014-06-03 ,272500.0,3.0,2.0,1410,7622,1.0,4,1410,0,Renton,37,0
1310,2014-06-03 ,363990.0,4.0,2.5,2240,3712,2.0,3,2240,0,Maple Valley,6,0
1311,2014-06-03 ,575000.0,4.0,2.75,3120,7644,2.0,3,3120,0,Snoqualmie,10,0
1312,2014-06-03 ,400000.0,3.0,2.25,1450,4706,2.0,3,1450,0,Kenmore,11,0
1313,2014-06-03 ,309000.0,5.0,2.75,2481,4045,2.0,3,2481,0,Auburn,6,0
1314,2014-06-04 ,390000.0,3.0,2.25,1250,7500,1.0,5,1250,0,Seattle,78,0
1315,2014-06-04 ,375000.0,4.0,1.75,2200,7475,1.0,5,1100,1100,Seattle,65,0
1316,2014-06-04 ,240500.0,3.0,1.75,1460,10584,1.0,3,990,470,Seattle,23,0
1317,2014-06-04 ,320000.0,3.0,1.5,1650,9380,1.0,5,1130,520,Renton,42,0
1318,2014-06-04 ,270000.0,3.0,2.25,2080,4252,1.5,3,1550,530,Kent,17,0
1319,2014-06-04 ,327500.0,3.0,1.0,1070,7140,1.0,3,1070,0,Seattle,31,0
1320,2014-06-04 ,340000.0,3.0,1.75,2190,12626,2.0,4,2190,0,Kent,42,20
1321,2014-06-04 ,200000.0,3.0,1.5,2060,15837,1.5,3,2060,0,Renton,117,15
1322,2014-06-04 ,275000.0,3.0,2.5,1720,8755,1.0,3,1000,720,Federal Way,37,11
1323,2014-06-04 ,280000.0,2.0,1.0,960,4920,1.0,3,960,0,Seattle,78,21
1324,2014-06-04 ,865000.0,3.0,1.75,2090,4725,2.0,3,1610,480,Seattle,73,7
1325,2014-06-04 ,532000.0,3.0,2.5,1820,4910,2.0,3,1820,0,Issaquah,27,0
1326,2014-06-04 ,364950.0,4.0,2.5,2310,8030,2.0,3,2310,0,Duvall,42,0
1327,2014-06-04 ,212500.0,3.0,1.0,920,14400,1.0,4,920,0,Auburn,43,0
1328,2014-06-04 ,437000.0,2.0,1.75,1500,6800,1.0,4,910,590,Seattle,78,38
1329,2014-06-04 ,390000.0,3.0,1.0,1240,11108,1.0,4,1240,0,Normandy Park,68,0
1330,2014-06-04 ,119500.0,3.0,1.0,1170,11000,1.0,2,1170,0,Duvall,40,0
1331,2014-06-04 ,837500.0,4.0,2.5,2700,9320,2.0,4,2700,0,Kirkland,26,0
1332,2014-06-04 ,327500.0,4.0,1.75,1650,7800,1.0,3,1650,0,Renton,52,23
1333,2014-06-04 ,175000.0,2.0,1.0,670,2378,1.0,3,670,0,Seattle,101,19
1334,2014-06-04 ,289950.0,3.0,2.0,1670,7757,1.0,3,1670,0,Kent,28,0
1335,2014-06-04 ,400000.0,3.0,1.75,1530,10731,1.0,3,1530,0,Kenmore,34,0
1336,2014-06-04 ,219950.0,3.0,2.25,1500,7615,1.0,3,1150,350,Federal Way,36,0
1337,2014-06-04 ,161700.0,4.0,1.75,1720,7200,1.0,3,1220,500,Federal Way,46,0
1338,2014-06-04 ,500000.0,5.0,3.0,2920,11440,2.0,3,2920,0,Shoreline,17,0
1339,2014-06-04 ,465000.0,3.0,1.0,910,4500,1.0,3,910,0,Seattle,72,26
1340,2014-06-04 ,525000.0,3.0,2.0,1540,7800,1.0,3,1540,0,Seattle,16,17
1341,2014-06-04 ,324950.0,3.0,1.0,1210,7440,1.0,3,1210,0,Shoreline,71,22
1342,2014-06-04 ,565000.0,5.0,2.5,2650,11455,1.0,3,1400,1250,Bellevue,59,16
1343,2014-06-04 ,760500.0,3.0,2.0,1990,3990,1.0,5,1130,860,Seattle,108,0
1344,2014-06-04 ,275000.0,2.0,1.0,770,8149,1.0,5,770,0,Shoreline,72,35
1345,2014-06-04 ,875000.0,4.0,2.75,3790,10669,2.0,3,3790,0,Sammamish,21,0
1346,2014-06-04 ,335000.0,4.0,2.75,2540,7210,1.0,4,1600,940,Renton,41,0
1347,2014-06-04 ,646000.0,4.0,2.25,2500,8500,1.0,4,1600,900,Bellevue,42,20
1348,2014-06-04 ,392500.0,4.0,2.5,2150,7303,2.0,3,2150,0,Renton,15,0
1349,2014-06-04 ,785000.0,3.0,1.75,1670,9600,1.0,5,1670,0,Mercer Island,59,0
1350,2014-06-04 ,470000.0,3.0,2.0,1800,12669,1.0,3,1800,0,Kirkland,64,30
1351,2014-06-04 ,560000.0,3.0,2.5,2070,12708,2.0,3,2070,0,Newcastle,24,0
1352,2014-06-04 ,519000.0,2.0,1.0,830,2820,1.0,4,830,0,Seattle,100,0
1353,2014-06-04 ,746000.0,3.0,2.25,2370,9619,1.0,4,1650,720,Redmond,47,0
1354,2014-06-04 ,317000.0,3.0,1.0,1010,5400,1.0,3,1010,0,Seattle,61,31
1355,2014-06-04 ,371000.0,3.0,1.5,1420,4500,1.0,3,1420,0,Seattle,61,31
1356,2014-06-04 ,250000.0,4.0,2.0,2120,8701,1.5,4,2120,0,Des Moines,60,19
1357,2014-06-04 ,532000.0,4.0,1.75,2020,7029,1.0,4,1430,590,Redmond,41,0
1358,2014-06-04 ,499950.0,3.0,2.5,1520,2208,2.0,3,1040,480,Seattle,13,0
1359,2014-06-04 ,375000.0,2.0,1.0,820,6250,1.0,4,820,0,Seattle,98,0
1360,2014-06-04 ,640000.0,3.0,2.5,1690,1553,2.5,3,1690,0,Seattle,13,0
1361,2014-06-04 ,400000.0,3.0,2.0,2260,11305,1.0,3,1130,1130,Renton,34,0
1362,2014-06-04 ,572000.0,3.0,2.25,1830,7897,1.0,4,1290,540,Redmond,34,0
1363,2014-06-04 ,310000.0,3.0,2.0,1350,11150,1.0,3,1110,240,North Bend,25,0
1364,2014-06-04 ,989000.0,5.0,3.5,3280,4000,2.0,3,2440,840,Seattle,17,0
1365,2014-06-04 ,907500.0,4.0,2.5,2770,8642,2.0,4,2770,0,Bellevue,33,0
1366,2014-06-04 ,427500.0,4.0,2.5,2460,5091,2.0,3,2460,0,Renton,17,0
1367,2014-06-04 ,365000.0,2.0,1.0,1250,8100,1.0,4,1250,0,Seattle,73,32
1368,2014-06-04 ,250500.0,3.0,2.0,1710,7225,2.0,4,1710,0,Federal Way,32,0
1369,2014-06-04 ,411715.0,3.0,1.75,1840,5101,1.0,5,1040,800,Seattle,68,22
1370,2014-06-04 ,415000.0,4.0,2.5,2000,5962,2.0,3,2000,0,Shoreline,21,0
1371,2014-06-04 ,489000.0,3.0,1.5,1020,9072,1.0,3,920,100,Seattle,90,23
1372,2014-06-04 ,170000.0,2.0,1.0,1500,18540,1.0,3,1500,0,Tukwila,70,15
1373,2014-06-04 ,418500.0,3.0,2.5,2060,4399,2.0,3,2060,0,Snoqualmie,13,0
1374,2014-06-04 ,355000.0,2.0,1.75,1650,4000,1.0,4,950,700,Seattle,73,32
1375,2014-06-04 ,742000.0,3.0,3.25,1540,704,3.0,3,1540,0,Seattle,9,0
1376,2014-06-04 ,399950.0,3.0,1.5,2080,5244,1.0,3,1190,890,Seattle,61,31
1377,2014-06-04 ,791000.0,3.0,2.25,2430,5500,2.0,3,1810,620,Kirkland,31,0
1378,2014-06-04 ,190000.0,5.0,2.0,1750,10284,1.0,4,1750,0,Renton,77,0
1379,2014-06-04 ,539000.0,3.0,2.5,1710,2300,2.0,3,1570,140,Redmond,15,0
1380,2014-06-04 ,545000.0,5.0,2.5,2730,17240,1.0,5,1660,1070,Kenmore,62,0
1381,2014-06-04 ,285000.0,3.0,2.5,2437,5136,2.0,3,2437,0,Auburn,9,0
1382,2014-06-04 ,648000.0,4.0,2.5,3290,6203,2.0,3,3290,0,Snoqualmie,12,0
1383,2014-06-04 ,767450.0,3.0,2.0,1630,7599,1.0,3,1630,0,Seattle,14,0
1384,2014-06-04 ,586500.0,3.0,2.5,1780,1487,3.0,3,1600,180,Seattle,14,0
1385,2014-06-04 ,520000.0,3.0,3.25,1540,1487,2.0,3,1540,0,Issaquah,9,0
1386,2014-06-04 ,455000.0,3.0,1.75,1420,1189,3.0,3,1420,0,Seattle,14,0
1387,2014-06-05 ,653000.0,3.0,2.5,2680,9750,1.0,4,1610,1070,Kirkland,41,0
1388,2014-06-05 ,279950.0,3.0,2.0,1750,9750,1.0,3,1350,400,Des Moines,59,16
1389,2014-06-05 ,449950.0,3.0,2.5,2170,4912,2.0,3,2170,0,Kenmore,17,0
1390,2014-06-05 ,565000.0,3.0,2.75,2390,9966,1.0,5,1360,1030,Bellevue,43,0
1391,2014-06-05 ,620000.0,4.0,2.25,2400,5350,1.5,4,1460,940,Seattle,91,0
1392,2014-06-05 ,269000.0,3.0,1.0,1690,4250,1.0,3,1020,670,Seattle,53,9
1393,2014-06-05 ,875000.0,3.0,3.5,3250,6000,2.0,3,2500,750,Seattle,19,0
1394,2014-06-05 ,647500.0,3.0,1.75,1290,3870,1.0,5,1290,0,Seattle,104,0
1395,2014-06-05 ,450000.0,4.0,1.0,2000,4676,1.5,3,1250,750,Seattle,104,34
1396,2014-06-05 ,440000.0,3.0,1.0,1050,7500,1.0,3,1050,0,Seattle,120,15
1397,2014-06-05 ,445000.0,4.0,2.5,2340,3784,2.0,3,2340,0,Seattle,12,0
1398,2014-06-05 ,530000.0,4.0,2.25,2210,7665,2.0,4,2210,0,Bellevue,52,0
1399,2014-06-05 ,875000.0,5.0,2.5,2920,5568,2.0,3,2320,600,Seattle,114,6
1400,2014-06-05 ,798000.0,3.0,3.5,3590,6402,2.0,3,3590,0,Sammamish,21,0
1401,2014-06-05 ,297500.0,4.0,2.5,1910,5000,2.0,3,1910,0,Maple Valley,15,0
1402,2014-06-05 ,495000.0,5.0,3.0,2440,4750,1.0,3,1450,990,Seattle,14,0
1403,2014-06-05 ,540000.0,4.0,2.25,1330,8400,1.5,3,1330,0,Bellevue,58,17
1404,2014-06-05 ,214100.0,2.0,2.5,1150,2064,2.0,3,1150,0,Auburn,16,17
1405,2014-06-05 ,210000.0,4.0,1.5,1920,10403,1.0,3,1370,550,Federal Way,61,31
1406,2014-06-05 ,546000.0,2.0,1.0,970,3400,1.0,3,970,0,Seattle,96,9
1407,2014-06-05 ,292000.0,5.0,2.5,2490,7666,1.0,4,1490,1000,Kent,31,0
1408,2014-06-05 ,289000.0,3.0,2.0,1680,8424,1.0,3,1680,0,Enumclaw,27,0
1409,2014-06-05 ,240000.0,3.0,1.0,1150,4825,1.0,4,1150,0,Issaquah,63,19
1410,2014-06-05 ,395000.0,4.0,3.0,1980,7931,1.0,4,1160,820,Shoreline,37,0
1411,2014-06-05 ,795000.0,4.0,2.25,2070,13084,1.0,4,1700,370,Mercer Island,53,0
